name,type,lat,lon,formatted_address,website,opening_hours
Le Bernardin,restaurant,40.7613945,-73.9816910,n/a,https://www.le-bernardin.com/,"Mo-Th 12:00-14:30, 17:15-22:30; Fr 12:00-14:30, 17:15-23:00; Sa 17:15-23:00"
Masa,restaurant,40.7685324,-73.9827663,n/a,n/a,n/a
Per Se,restaurant,40.7682549,-73.9828519,n/a,n/a,Mo-Su 17:30-22:00; Fr-Su 11:30-13:30
Mari Vanna,restaurant,40.7387966,-73.9885656,n/a,http://www.marivanna.ru/ny,12:00-23:30
Xi'an Famous Foods,fast_food,40.7558064,-73.9807060,n/a,https://www.xianfoods.com,11:00-20:30
Starbucks,cafe,40.7121790,-74.0081810,n/a,n/a,n/a
Le Pain Quotidien,cafe,40.7658131,-73.9653728,n/a,n/a,n/a
Aunt Bernie's,restaurant,40.7459772,-73.9777048,n/a,https://www.auntbernies.com,"Mo-Tu 16:00-24:00, We-Fr 12:00-01:00, Sa 16:00-01:00, Su 16:00-24:00"
Jazz Standard,restaurant,40.7422938,-73.9838370,n/a,n/a,n/a
Coppola's,restaurant,40.7415974,-73.9813869,n/a,n/a,n/a
Turkish Kitchen,restaurant,40.7418372,-73.9812232,n/a,n/a,n/a
Starbucks,cafe,40.7435815,-73.9920821,n/a,https://www.starbucks.com/store-locator/store/11203/24th-6th-750-6th-avenue-new-york-ny-100102716-us,"Mo-Th, Su 06:00-21:00; Fr 06:00-21:30; Sa 05:30-22:00"
The Corner Cafe,cafe,40.7435359,-73.9925708,n/a,n/a,n/a
Num Pang,fast_food,40.7434816,-73.9892474,n/a,https://www.numpangkitchen.com/nomad/,Mo-Sa 11:00-20:00; Su 12:00-19:00
Maysville,restaurant,40.7441556,-73.9895824,n/a,n/a,n/a
Toshi's Penthouse,bar,40.7440098,-73.9891964,n/a,http://toshispenthouse.com,n/a
Bombay Sandwich Company,fast_food,40.7450047,-73.9902931,n/a,n/a,n/a
Osteria Laguna,restaurant,40.7506394,-73.9737151,n/a,http://www.osterialagunanyc.com/,n/a
Starbucks,cafe,40.7498951,-73.9728770,n/a,n/a,n/a
Think Coffee,cafe,40.7446682,-73.9875600,n/a,https://thinkcoffee.com/,Mo-Sa 07:00-19:00; Su 08:00-15:00
Ben & Jack's Steakhouse,restaurant,40.7448447,-73.9869413,n/a,n/a,n/a
Bubble Tea & Crepes,fast_food,40.7447164,-73.9870460,n/a,n/a,n/a
Radina's Coffee,cafe,39.1903852,-96.5841232,n/a,n/a,n/a
Milleseme,restaurant,40.7446030,-73.9854712,n/a,n/a,n/a
Chipotle,fast_food,40.7442607,-73.9878679,n/a,https://locations.chipotle.com/ny/new-york/234-5th-ave,n/a
Seven grams,cafe,40.7439872,-73.9858906,n/a,n/a,n/a
Così,fast_food,40.7445639,-73.9829239,n/a,n/a,n/a
Subway,fast_food,40.7441646,-73.9837078,n/a,n/a,n/a
Fresh & Co,restaurant,40.7439569,-73.9833596,n/a,n/a,n/a
Ilili Box,fast_food,40.7420104,-73.9890650,n/a,https://www.ililibox.com/,n/a
Chick-fil-A,fast_food,40.7517237,-73.9861214,n/a,https://www.chick-fil-a.com/Locations/NY/37th--6th-InLine,Mo-Sa 06:30-22:00
Darbar,restaurant,40.7535732,-73.9734874,n/a,https://www.darbarnewyork.com/,n/a
Curry and Tandoor,restaurant,40.7536128,-73.9735973,n/a,n/a,n/a
Sparks Steak House,restaurant,40.7529230,-73.9719424,n/a,n/a,n/a
Sushiden,restaurant,40.7575093,-73.9764528,n/a,http://sushiden.com/,n/a
Sushiden,restaurant,40.7600927,-73.9825066,n/a,http://sushiden.com/,n/a
Miss Lily’s,restaurant,40.7260148,-73.9837501,n/a,http://www.misslilysnyc.com/home,Mo-Th 17:00-22:00; Fr 17:00-02:00; Sa 12:00-03:00; Su 12:00-22:00
Gato,restaurant,40.7255749,-73.9951521,n/a,http://gatonyc.com/,n/a
The Grey Dog,restaurant,40.7406022,-74.0006577,n/a,n/a,"Su, Mo 07:00-22:30; Tu-Fr 07:00-23:30; Sa 07:30-23:30"
Pret A Manger,fast_food,40.7505582,-73.9735399,n/a,https://www.pret.com,n/a
Gemini Diner,restaurant,40.7454088,-73.9756590,n/a,https://www.geminidiner.com,24/7
At nine Restaurant & Bar,restaurant,40.7587421,-73.9921724,n/a,https://www.atninenyc.com/,n/a
Dunkin',fast_food,40.7541018,-73.9917722,n/a,https://locations.dunkindonuts.com/en/ny/new-york/265-w-37th-st/344936,Mo-Fr 05:30-24:00; Sa-Su 06:00-23:00
Dos Toros Taqueria,fast_food,40.7545942,-73.9919446,n/a,https://www.dostoros.com/locations/new-york#garment-district,"Mo-Fr 11:00-21:00; Sa, Su 12:00-21:00"
Pomodoro Italian Restaurant,restaurant,40.7562731,-73.9939750,n/a,https://pomodoronyc.com/,Mo-Fr 11:00-22:30;Sa 11:00-22:30;Su 11:00-22:00
Trattoria Casa Di Isacco,restaurant,40.7568531,-73.9935485,n/a,http://www.casadiisacconyc.com/,"Su-Th 12:00-23:00;Fr,Sa 12:00-24:00"
Wok to Walk,fast_food,40.7547223,-73.9913702,n/a,https://www.woktowalk.com/us/restaurants/,11:00-22:00
I Pizza NY,fast_food,40.7159896,-74.0100064,n/a,n/a,n/a
Gotan,cafe,40.7192250,-74.0066966,n/a,https://www.gotannyc.com/,n/a
Jerrell's BETR BRGR,fast_food,40.7239060,-74.0048995,n/a,https://jerrellsbetrbrgr.com/,n/a
Valhalla,bar,40.7659790,-73.9873999,n/a,https://valhallabarnyc.com/,Mo-Su 12:00-04:00
Shake Shack,fast_food,40.7528125,-73.9775547,n/a,n/a,n/a
Morandi,restaurant,40.7353587,-74.0014906,n/a,n/a,Mo-Fr 12:00-23:30; Sa 11:00-23:30; Su 11:00-22:30
The Waverly Inn,restaurant,40.7369557,-74.0022260,n/a,http://www.waverlynyc.com,Mo-Th 18:00-00:00; Fr 18:00-01:00; Sa 11:00-01:00; Su 11:00-00:00
Cafe Cluny,restaurant,40.7374393,-74.0039645,n/a,https://www.cafecluny.com/,n/a
Maoz,fast_food,40.7580938,-73.9893834,n/a,n/a,n/a
Dos Toros Taqueria,fast_food,40.7305146,-74.0022439,n/a,https://www.dostoros.com/locations/new-york#west-village,"Mo, Su 11:30-22:00; Tu-Sa 11:30-22:30"
Bagels on the Square,fast_food,40.7305542,-74.0021433,n/a,n/a,Mo-Su 06:00-22:00
Just Salad,fast_food,40.7415313,-73.9940562,n/a,n/a,n/a
Blossom- Chelsea,restaurant,40.7454821,-74.0022829,n/a,https://www.blossomnyc.com/,Su-Th 12:00-14:45; Fr-Sa 17:00-22:00
Patiala Indian Grill,restaurant,40.7534270,-73.9959744,n/a,https://patialany.com/,n/a
Taqueria Diana,fast_food,40.7565326,-73.9937801,n/a,https://www.taqueriadiana.com/menu-hells-kitchen,"Mo-We 11:30-24:00; Th, Fr 11:30-01:00; Sa 12:00-01:00; Su 12:00-24:00"
Il Punto Ristorante,restaurant,40.7560797,-73.9945667,n/a,http://ilpuntoristorante.com/,n/a
24 Hour Deli,fast_food,40.7119807,-73.9988240,n/a,n/a,n/a
Beyond Sushi,restaurant,40.7633124,-73.9772025,n/a,https://beyondsushi.com/,n/a
Barcade,bar,40.7443263,-73.9944542,n/a,https://barcadenewyork.com,"Mo-Th, Su 12:00-02:00; Fr, Sa 12:00-04:00"
Bocca di Bacco,restaurant,40.7446167,-74.0029356,n/a,https://www.boccadibacconyc.com/location/bocca-di-bacco-chelsea/,12:00-24:00
Num Pang,fast_food,40.7424604,-74.0058893,n/a,https://www.numpangnyc.com/location/chelsea-market/,"Mo-Sa 11:00-21:00, Su 11:00-20:00"
Bleecker Street Pizza,restaurant,40.7321893,-74.0034001,n/a,n/a,n/a
Dunkin',fast_food,40.8207203,-73.9373244,n/a,https://locations.dunkindonuts.com/en/ny/new-york/110-west-145th-st/339350,24/7
Starbucks,cafe,40.8233265,-73.9426474,n/a,https://www.starbucks.com/store-locator/store/18230/145th-bradhurst-301-w-145th-st-new-york-ny-100393159-us,"Mo-Fr 05:30-21:00; Sa, Su 06:00-21:00"
Jennifer Café,fast_food,40.7253208,-73.9871785,n/a,n/a,n/a
KGB Bar,bar,40.7265891,-73.9898025,n/a,https://kgbbar.com/,Tu-Su 17:00-23:00
The Sabieng Thai,restaurant,40.7254779,-73.9870799,n/a,https://www.sabiengthai.com,n/a
Risotteria Melotti,restaurant,40.7266288,-73.9883765,n/a,n/a,"Su-Th 16:00-22:30; Fr,Sa 16:00-23:00"
Hong Kong Noodle Sariku Sushi,restaurant,40.7443652,-73.9813808,n/a,n/a,Mo-Su 11:00-22:00
Cookshop,restaurant,40.7457199,-74.0054281,n/a,n/a,n/a
Cookshop,cafe,40.7457175,-74.0054589,n/a,n/a,n/a
Bareburger,restaurant,40.7671718,-73.9835181,n/a,https://www.bareburger.com/,"Fr, Sa 11:00-23:00; Mo, Tu, Su 11:00-22:00; We, Th 11:00-22:30"
Rustic Table ,cafe,40.7596945,-73.9958873,n/a,n/a,n/a
Le Pain Quotidien,cafe,40.7879358,-73.9534358,n/a,https://www.lepainquotidien.com/us/en/locations/97th_&_Madison/1399-Madison-Ave,"Mo-Fr 07:00-18:00; Sa, Su 08:00-17:00"
Aroy Dee Thai Kitchen,restaurant,40.7097774,-74.0089148,n/a,http://www.aroydeethaikitchen.com,Mo-Su 11:00-21:15
The Modern - The Bar Room,restaurant,40.7610807,-73.9770877,n/a,https://www.themodernnyc.com/,Mo-Sa 11:30-22:30; Su 11:30-21:30
Attaboy,bar,40.7188823,-73.9913742,n/a,n/a,Mo-Su 18:00-04:00
Pulqueria,restaurant,40.7144253,-73.9981968,n/a,https://www.pulquerianyc.com,Mo-Sa 18:00-02:00
Mulberry Project,bar,40.7190670,-73.9976412,n/a,n/a,Mo-Su 18:00-04:00
Après-Ski Fondue Chalet at Café Select,bar,40.7218093,-73.9979174,n/a,n/a,n/a
2nd Floor on Clinton,bar,40.7194207,-73.9850790,n/a,n/a,Tu-Sa 19:00-02:00
The Back Room,bar,40.7187356,-73.9869338,n/a,https://www.backroomnyc.com,Mo-We 18:00-02:00+;Th-Fr 18:00-03:00+;Su 18:00-02:00+
Ferns,restaurant,40.7288511,-73.9841239,n/a,n/a,Tu-Th 16:00-24:00; Fr 16:00-01:00; Sa 11:00-01:00; Su 11:00-23:00
Please Don't Tell,bar,40.7271211,-73.9837690,n/a,https://www.pdtnyc.com/,"Mo-Th, Su 18:00-02:00; Fr, Sa 18:00-03:00"
Blind Barber,bar,40.7271537,-73.9801374,n/a,n/a,Tu-We 18:00-02:00; Th-Sa 18:00-04:00
Death & Company,bar,40.7259358,-73.9846566,n/a,https://deathandcompany.com/,"Mo-Th, Su 18:00-02:00; Fr, Sa 18:00-03:00"
Late Night Ramen at Takashi,restaurant,40.7314115,-74.0064867,n/a,n/a,n/a
Streecha Ukrainian Kitchen,restaurant,40.7284522,-73.9889619,n/a,n/a,9:00-13:00
Gaonnuri,restaurant,40.7478213,-73.9878356,n/a,n/a,"Mo-Th 17:30-23:30; Fr, Sa 17:00-24:00; Su 16:00-22:00"
Employees Only,bar,40.7334339,-74.0060767,n/a,n/a,n/a
Insomnia Cookies,fast_food,39.1857217,-96.5773596,n/a,n/a,11:00-03:00
ABA Turkish Restaurant,restaurant,40.7674386,-73.9839741,n/a,https://abarestaurant.com/,11:00-22:00
Rosemary's,restaurant,40.7347880,-73.9998597,n/a,https://www.rosemarysnyc.com/,"Mo-Th 08:00-23:00, Fr 08:00-24:00, Sa 10:00-24:00, Su 10:00-23:00"
All'Antico Vinaio,restaurant,40.7295949,-73.9996291,n/a,https://www.allanticovinaiousa.com/location/sullivan-street/,Fr-Sa 11:00-20:00; Su-Th 11:00-19:00
Tacombi,restaurant,40.7239825,-73.9937554,n/a,https://www.tacombi.com,Mo-Su 11:00-23:00
Bluestone Lane,cafe,40.7358239,-74.0008231,n/a,https://www.bluestonelaneny.com/,n/a
Hudson Cafe,cafe,40.7383300,-74.0053849,n/a,http://hudsoncafenyc.com/,n/a
MUD,cafe,40.7290455,-73.9866452,n/a,https://www.mudnyc.com/pages/mudspot,Mo-Fr 07:30-23:00; Sa-Su 08:00-23:00
Two Boots Pizza,restaurant,40.7599556,-73.9917522,n/a,n/a,n/a
The Butcher Daughter,restaurant,40.7207158,-73.9947851,n/a,https://www.thebutchersdaughter.com/location/the-butchers-daughter-nolita/,Su-Th 08:00-21:00; Fr-Sa 08:00-22:00
Sushi of Gari,restaurant,40.7606902,-73.9895916,n/a,n/a,n/a
Mollyos,restaurant,40.7592099,-73.9926165,n/a,n/a,n/a
Pure Thai Cookhouse,restaurant,40.7642433,-73.9881105,n/a,https://www.purethaicookhouse.com/,Mo-Th 12:00-22:00; Fr-Sa 12:00-23:00; Su off
Ippudo,restaurant,40.7635470,-73.9865301,n/a,n/a,n/a
Miss Lily's (Soho),restaurant,40.7279837,-74.0013560,n/a,https://www.misslilys.com/location/miss-lilys-soho/,Mo-Th 12:00-23:00; Fr 12:00-00:00; Sa 11:00-00:00; Su 11:00-23:00
the Grayson,bar,40.7233979,-73.9880093,n/a,n/a,"Mo,Th 17:00-23:00; Fr 16:00-23:00; Sa,Su 12:00-23:00"
Take31,restaurant,40.7462218,-73.9848538,n/a,http://www.mytake31.com,n/a
Her Name is Han,restaurant,40.7461934,-73.9847787,n/a,http://www.hernameishan.com/,n/a
Marisco Centro,restaurant,40.8519185,-73.9320540,n/a,n/a,n/a
Home Sweet Harlem,restaurant,40.8193775,-73.9522582,n/a,n/a,n/a
Unione Restaurant,restaurant,40.8292567,-73.9479440,n/a,n/a,n/a
Spice Market,restaurant,40.7404996,-74.0060070,n/a,https://www.spicemarketnewyork.com,n/a
Peking Duck House,restaurant,40.7146382,-73.9985571,n/a,https://www.pekingduckhousenyc.com,Su-Th 11:30-22:30; Fr-Sa 11:45-23:00
Piccola Strada,restaurant,40.7266286,-73.9902161,n/a,n/a,"Tu-Th,Su 16:30-21:30; Fr,Sa 16:30-22:00"
Brandy Library,bar,40.7199472,-74.0072130,n/a,https://www.brandylibrary.com/,n/a
Walker's,restaurant,40.7197094,-74.0070516,n/a,n/a,n/a
Urbanspace Vanderbilt,food_court,40.7544147,-73.9766932,n/a,n/a,n/a
Kung Fu Little Steamed Buns,restaurant,40.7616147,-73.9868436,n/a,n/a,n/a
Kafana,restaurant,40.7243534,-73.9784734,n/a,https://www.kafananyc.com/,"Mo-Th 17:00-23:00, Fr 17:00-01:00, Sa 12:00-01:00, Su 12:00-23:00"
Urban Space ,restaurant,40.7537677,-73.9779905,n/a,n/a,n/a
Cho Dang Gol,restaurant,40.7503304,-73.9864698,n/a,n/a,n/a
Cafe China,restaurant,40.7515794,-73.9858142,n/a,http://www.cafechinanyc.com/,Su-We 11:30-22:30; Th-Sa 11:30-23:00
BLT Burger,fast_food,40.7355939,-73.9978613,n/a,n/a,n/a
McDonald's,fast_food,40.7291001,-73.9932306,n/a,https://www.mcdonalds.com/us/en-us/location/10407.html,24/7
Roey's,restaurant,40.7359850,-74.0009044,n/a,https://www.roeysnyc.com/,Mo-Su 17:00-22:00
Creperie,restaurant,40.7295942,-74.0006325,n/a,https://www.creperienyc.com/,12:30-03:00
Olive Tree Cafe,bar,40.7301084,-74.0005257,n/a,n/a,n/a
High Street on Hudson,cafe,40.7388422,-74.0056803,n/a,n/a,n/a
Sweet Corner Bakeshop,cafe,40.7345574,-74.0063447,n/a,n/a,n/a
Mr. Taka Ramen,restaurant,40.7212780,-73.9890275,n/a,https://www.mrtakaramen.com/,n/a
Momofuku Noodle Bar,restaurant,40.7291869,-73.9843851,n/a,https://noodlebar-ny.momofuku.com/,"Mo-Th 12:00-16:30, 17:30-23:00;Fr 12:00-16:30, 17:30-01:00;Sa 12:00-16:00, 17:30-01:00;Su 12:00-16:00, 17:30-23:00"
The Elk,cafe,40.7341718,-74.0074226,n/a,http://www.theelknyc.com/,Mo-Su 08:00-18:00
Carve Café & Pizza,cafe,40.7594411,-73.9886183,n/a,n/a,n/a
230 Fifth,bar,40.7439412,-73.9881340,n/a,https://230-fifth.com/,Mo-Su 14:00-04:00
BEA,restaurant,40.7593617,-73.9924919,n/a,http://www.beanyc.com/,n/a
Old Rabbit Club,bar,40.7299594,-74.0003929,n/a,n/a,Mo-Su 18:00-16:00
White Oak Tavern,bar,40.7303749,-73.9946392,n/a,https://www.whiteoakny.com/,Mo-Su 11:00-02:00
Westville East,restaurant,40.7284125,-73.9820074,n/a,https://westvillenyc.com/locations/westville-east/,"Mo-Fr 11:30-15:00, Sa,Su 10:00-15:00, Mo-Fr 17:00-22:00, Sa,Su 17:00-22:00"
Benito One,restaurant,40.7199982,-73.9969021,n/a,n/a,n/a
Le Chéile,restaurant,40.8514544,-73.9400045,n/a,https://www.lecheilenyc.com/,Mo-Fr 11:00-03:00; Sa-Su 10:00-03:00
Kobrick Coffee,cafe,40.7403739,-74.0055542,n/a,n/a,n/a
Rossopomodoro,restaurant,40.7384326,-74.0020328,n/a,n/a,n/a
Pret A Manger,fast_food,40.7063767,-74.0126334,n/a,n/a,Mo-Fr 06:00-21:00; Sa 08:00-18:00; Su 09:00-18:00
Ramini espresso bar,cafe,40.7552587,-73.9945988,n/a,n/a,n/a
Sylvia's Restaurant,restaurant,40.8086285,-73.9445189,n/a,https://sylviasrestaurant.com/,Mo-Tu 11:00-22:30;We-Sa 09:00-22:30;Su 11:00-20:00
Spice Simphony,restaurant,40.7447024,-73.9811337,n/a,https://spicesymphony.com,"Mo-Th 11:00-14:45,17:00-21:45; Fr-Sa 11:00-14:45,17:00-22:00; Su 11:00-14:45,17:00-21:45"
Ray's Pizza Bagel Cafe,fast_food,40.7293549,-73.9898092,n/a,http://www.rayspizzabagelcafe.com/,24/7
Bella Napoli,restaurant,40.7450974,-73.9947013,n/a,http://bellanapoli.com/7ave/7-avenue.html,n/a
Sartiano’s,restaurant,40.7248056,-73.9986820,n/a,https://sartianos.com,n/a
Haven Rooftop Bar,bar,40.7583844,-73.9832932,n/a,n/a,n/a
Sagaponack Bar & Grill,restaurant,40.7410206,-73.9907082,n/a,n/a,n/a
Matto Espresso,cafe,40.7515474,-73.9705865,n/a,https://www.matto.com/,n/a
Ningbo Cafe,restaurant,40.7080812,-74.0182068,n/a,n/a,n/a
Jane,restaurant,40.7273302,-74.0002750,n/a,https://janerestaurant.com/,Mo-Th 11:45-22:00; Fr 11:45-23:00; Sa 09:00-23:00; Su 09:00-22:00
Chipotle,fast_food,40.7260399,-73.9964859,n/a,https://locations.chipotle.com/ny/new-york/625-broadway,n/a
Wolfgang's Steakhouse,restaurant,40.7555129,-73.9780207,n/a,n/a,n/a
Blue Hill,restaurant,40.7320396,-73.9995703,n/a,https://www.bluehillfarm.com/dine/new-york,n/a
Franchia,restaurant,40.7475456,-73.9813305,n/a,https://www.franchia.com/,Mo-Th 12:00-22:00; Fr 12:00-22:30; Sa 13:00-22:30; Su 17:00-21:30
BaoDega,restaurant,40.7401241,-73.9917722,n/a,n/a,n/a
Double Zero,restaurant,40.7261117,-73.9897202,n/a,https://www.matthewkenneycuisine.com/double-zero,Mo-Su 12:00-23:00
Tampico,bar,40.7203391,-73.9933210,n/a,https://www.onemilehousenyc.com/,Tu-Fr 15:00-04:00; Mo 15:00-02:00; Sa 13:00-04:00; Su 13:00-00:00
Gallaghers Steakhouse,restaurant,40.7628531,-73.9838317,n/a,https://gallaghersnysteakhouse.com/,Mo-Sa 11:45-23:30; Su 11:45-22:30
Gigino at Wagner Park,restaurant,40.7050077,-74.0181898,n/a,n/a,n/a
VLife NYC,restaurant,40.7480788,-73.9929491,n/a,n/a,Mo-Fr 09:00-22:00; Sa-Su 11:00-21:00; PH 11:00-20:00
Sons of Essex,restaurant,40.7202021,-73.9875286,n/a,n/a,n/a
Gotham West Market,food_court,40.7623295,-73.9968975,n/a,https://gothamwestmarket.com/,Su-Th 07:30-22:00; Fr-Sa 07:30-23:00
Welcome to the Johnsons,bar,40.7196706,-73.9873004,n/a,n/a,"Sa, Su 13:00-04:00; Mo-Fr 15:00-04:00"
Superiority Burger,fast_food,40.7274755,-73.9834679,n/a,http://www.superiorityburger.com,"Sa,Su 13:00-19:00; Fr 17:00-21:00"
Le Botaniste,restaurant,40.7650017,-73.9659528,n/a,https://lebotaniste.us/,Mo-Su 11:00-21:00
Nom Wah Tea Parlor,restaurant,40.7144593,-73.9981968,n/a,https://nomwah.com/,Th-Tu 11:00-21:00
Tipsy Shanghai,restaurant,40.7161628,-73.9979465,n/a,n/a,n/a
Sophie's Cuban Express,fast_food,40.7437157,-73.9737977,n/a,https://www.sophiescuban.com/murray-hill,Mo-Sa 10:00-20:00
Uncle Gussy's,fast_food,40.7575773,-73.9732640,n/a,https://unclegussys.com/,Mo-Fr 10:00-16:00
ZLS BBQ,restaurant,40.7385294,-73.9820254,n/a,https://www.zhongjiebbq.com,n/a
International Wings Factory,restaurant,40.7802569,-73.9466800,n/a,https://internationalwingsfactory.com,"Mo, Tu 17:30-22:00; We-Su 11:30-15:00, 16:15-22:00"
Sbarro,fast_food,40.7503277,-73.9907937,n/a,n/a,n/a
Shake Shack,fast_food,40.7513742,-73.9878729,n/a,https://www.shakeshack.com/location/herald-square-nyc,10:30-24:00
Sbarro,fast_food,40.7629874,-73.9765793,n/a,n/a,n/a
Sweetgreen,fast_food,40.7213348,-74.0097675,n/a,n/a,n/a
Sweetgreen,fast_food,40.7448058,-73.9886256,n/a,https://order.sweetgreen.com/nomad/,Mo-Su 10:30-22:30
Sweetgreen,fast_food,40.7211727,-73.9970047,n/a,https://order.sweetgreen.com/nolita/menu,10:30-20:00
Dirt Candy,restaurant,40.7178731,-73.9907212,n/a,https://www.dirtcandynyc.com/,Tu-Sa 17:30-20:30
Tompkins Square Bagels,cafe,40.7281762,-73.9821791,n/a,https://www.tompkinssquarebagels.com/,"Mo-Fr 07:00-17:00; Sa,Su 07:00-17:00"
Los Tacos No.1,fast_food,40.7422406,-74.0050329,n/a,https://www.lostacos1.com,Mo-Sa 11:00-22:00; Su 11:00-21:00
Murray's Bagels,cafe,40.7363315,-73.9971668,n/a,https://www.murraysbagels.com/,"Mo-Fr 06:00-18:00; Sa, Su 06:00-19:00"
Taqueria Diana,fast_food,40.7284868,-73.9879718,n/a,https://www.taqueriadiana.com,"Mo 12:00-01:00; Tu,We 12:00-02:00; Th 12:00-03:00; Fr,Sa 12:00-04:00; Su 12:00-01:00"
Bocca Di Bacco,restaurant,40.7661050,-73.9866537,n/a,n/a,n/a
Tasty Deli,restaurant,40.8417890,-73.9390089,n/a,n/a,n/a
Piora,restaurant,40.7306250,-74.0065313,n/a,n/a,Mo-Su 17:30-22:30
Mayahuel,bar,40.7271137,-73.9881770,n/a,n/a,Tu-Sa 17:00-24:00
Arts and Crafts Beer Parlor,bar,40.7327089,-73.9978138,n/a,n/a,Mo-Th 15:00-00:00; Fr-Sa 14:00-01:00; Su 14:00-23:30
The Garret,bar,40.7323251,-74.0038428,n/a,https://www.thegarretwest.com,Mo-We 17:00-01:00; Th 17:00-02:00; Fr-Sa 14:00-02:00; Su 14:00-01:00
Arthur's Tavern,bar,40.7331992,-74.0034508,n/a,n/a,n/a
Westville Chelsea,restaurant,40.7418162,-74.0000228,n/a,n/a,n/a
Rubirosa,restaurant,40.7227225,-73.9961142,n/a,n/a,n/a
Berimbau do Brasil,restaurant,40.7300608,-74.0036699,n/a,n/a,n/a
The Little Owl,restaurant,40.7322791,-74.0052939,n/a,https://thelittleowlnyc.com/,Mo-Su 12:00-23:00
Emporium Brasil Restaurant,restaurant,40.7565246,-73.9798908,n/a,https://emporiumbrasil.com/,Mo-Su 10:00-22:00
Rice N Beans,restaurant,40.7635230,-73.9885300,n/a,https://www.ricenbeansnyc.com/,Mo-Su 11:00-23:00
Pomodoro Rosso,restaurant,40.7763934,-73.9793251,n/a,https://www.pomodororossonyc.com/,Mo-Th 12:00-22:00; Fr-Sa 12:00-23:00; Su 12:00-22:00
Arias Hell's Kitchen,restaurant,40.7640550,-73.9880983,n/a,https://www.ariawinebar.com/,Mo-Th 12:00-00:00; Fr 12:00-01:00; Sa 11:30-01:00; Su 11:30-00:00
10 Below Ice Cream,cafe,40.7137511,-73.9985135,n/a,n/a,n/a
Naya,fast_food,40.7479614,-73.9857859,n/a,https://www.eatnaya.com/location/10-west-33rd-st-naya/,Mo-Th 11:00-20:00; Fr 11:00-17:00
Avant Garden,restaurant,40.7261205,-73.9839860,n/a,https://www.overthrowhospitality.com/venues/avantgarden,Mo-Su 17:00-23:00
Brooklyn Diner,restaurant,40.7565134,-73.9857687,n/a,https://www.brooklyndiner.com/location/brooklyn-diner-times-square/,"Mo, Su 08:00-23:00; Tu-Sa 08:00-24:00"
Red Peony,restaurant,40.7627204,-73.9759478,n/a,https://www.redpeonyorder.com/,n/a
Caravan of Dreams,restaurant,40.7263332,-73.9857340,n/a,n/a,Mo-Su 11:00-23:00
Fossetta,restaurant,40.7224046,-73.9885699,n/a,https://fossetta-nyc.com,"Mo-Th 10:00-15:35,16:00-21:30, Fr-Sa 10:00-15:35,16:00-22:30, Su 10:00-15:35,16:00-21:30"
terroir at the porch,bar,40.7429238,-74.0075471,n/a,n/a,n/a
Cosmic Diner,restaurant,40.7637454,-73.9847984,n/a,n/a,24/7
Boiler Bar,bar,40.7258737,-73.9889342,n/a,n/a,Mo-Su 13:00-23:00
The Cock,bar,40.7271491,-73.9889759,n/a,https://thecockbar.com/,We-Su 22:00-04:00
En,restaurant,40.7304521,-74.0070472,n/a,https://www.enjb.com/,n/a
Panca,restaurant,40.7328213,-74.0034716,n/a,https://www.pancany.com/,n/a
China Moon,restaurant,40.7564580,-73.9777303,n/a,n/a,n/a
Jekyll and Hyde Club,restaurant,40.7327694,-74.0030897,n/a,n/a,n/a
Wolfgang's Steakhouse,restaurant,40.7211681,-74.0097607,n/a,n/a,n/a
Angelo Bellini,restaurant,40.7571634,-73.9684577,n/a,https://www.angelobellini.com/,Mo-Su 11:30-22:45
Frisson Espresso,cafe,40.7608908,-73.9889333,n/a,n/a,n/a
Pig Heaven,restaurant,40.7753842,-73.9567313,n/a,https://pigheavennyc.com/,12:00-22:00
Hillstone,restaurant,40.7580445,-73.9699967,n/a,https://hillstonerestaurant.com/locations/nyc-midtown/,Tu-Fr 11:30-23:00; Sa 12:00-23:00; Su 12:00-22:00; Mo 11:30-22:00
Pisillo Italian Panini,fast_food,40.7105063,-74.0075665,n/a,https://www.pisillopanini.com/,Mo-Fr 11:00-20:00; Sa-Su 11:00-18:00
Macondo,restaurant,40.7228717,-73.9891827,n/a,www.macondonyc.com,n/a
Junior's,restaurant,40.7581949,-73.9867922,n/a,https://www.juniorscheesecake.com/blog/restaurants/times-square/,"Mo-Th, Su 06:30-00:00; Fr, Sa 06:30-01:00"
Island Burger and Shakes,restaurant,40.7643365,-73.9880327,n/a,n/a,n/a
Serendipity 3,restaurant,40.7618022,-73.9649381,n/a,https://serendipity3.com/,"Mo-Th, Su 11:30-24:00; Fr, Sa 11:30-01:00"
Serendipity 3,restaurant,40.7600052,-73.9665174,n/a,n/a,n/a
Beetle House NYC,restaurant,40.7270134,-73.9880547,n/a,https://beetlehousenyc.com/,"Tu,We,Su 16:00-23:30, Th-Sa 16:00-02:00"
Giorgio's of Gramercy,restaurant,40.7396065,-73.9886459,n/a,n/a,n/a
Pondicheri,restaurant,40.7443903,-73.9883011,n/a,http://www.pondichericafe.com/new-york,Mo-Fr 07:00-22:00; Sa 08:00-22:00; Su 09:00-21:00
Just Salad,fast_food,40.7769369,-73.9551153,n/a,https://www.justsalad.com/,"Mo-Fr 10:30-21:30; Sa, Su 11:00-21:00"
Yuri Sushi,restaurant,40.7608046,-73.9905830,n/a,n/a,n/a
